train_start,train_end,cal_year,valid_year,global_prior,r_prior,f_prior,alpha,strategy,segment,n,brier,logloss,pred_mean,actual_rate,current_brier,improvement_vs_current
2019,2021,2022,2023,0.5129662444084708,0.504674501659365,0.5450763710859295,0.3,separate_platt_plus_game_type_prior_alpha_0.3,R,219839,0.2498267470066951,0.6928006059944081,0.5051661644494589,0.5031181910398064,0.2502058103292603,0.0003790633225652096
2019,2021,2022,2023,0.5129662444084708,0.504674501659365,0.5450763710859295,0.3,separate_platt_plus_game_type_prior_alpha_0.3,F,25686,0.26188768885668806,0.7172302138027553,0.5854951635668946,0.47290352721326795,0.2502058103292603,-0.011681878527427747
2019,2021,2022,2023,0.5129662444084708,0.4991466731599612,0.5664831222042355,0.5,game_type_prior_alpha_0.5,overall,245525,0.2508447480252272,0.6948494400546159,0.5061911860615038,0.49995723449750534,0.2502058103292603,-0.0006389376959669013
2019,2021,2022,2023,0.5129662444084708,0.4991466731599612,0.5664831222042355,0.5,game_type_prior_alpha_0.5,R,219839,0.2500060498389091,0.6931592802502182,0.4991466731599612,0.5031181910398064,0.2502058103292603,0.00019976049035119736
2019,2021,2022,2023,0.5129662444084708,0.4991466731599612,0.5664831222042355,0.5,game_type_prior_alpha_0.5,F,25686,0.25802292176119146,0.7093150260251448,0.5664831222042356,0.47290352721326795,0.2502058103292603,-0.007817111431931145
2019,2021,2022,2023,0.5129662444084708,0.4991466731599612,0.5664831222042355,0.5,global_platt_plus_game_type_prior_alpha_0.5,overall,245525,0.25075257942652857,0.6946734707769903,0.5122884908040101,0.49995723449750534,0.2502058103292603,-0.0005467690972682515
2019,2021,2022,2023,0.5129662444084708,0.4991466731599612,0.5664831222042355,0.5,global_platt_plus_game_type_prior_alpha_0.5,R,219839,0.2497488435354882,0.6926446480381213,0.5050907903012034,0.5031181910398064,0.2502058103292603,0.0004569667937721067
2019,2021,2022,2023,0.5129662444084708,0.4991466731599612,0.5664831222042355,0.5,global_platt_plus_game_type_prior_alpha_0.5,F,25686,0.2593432628552609,0.7120375742609983,0.5738915150521018,0.47290352721326795,0.2502058103292603,-0.009137452526000567
2019,2021,2022,2023,0.5129662444084708,0.4991466731599612,0.5664831222042355,0.5,separate_platt_plus_game_type_prior_alpha_0.5,overall,245525,0.25149389788058596,0.6961965895348429,0.5115373967522335,0.49995723449750534,0.2502058103292603,-0.0012880875513256451
2019,2021,2022,2023,0.5129662444084708,0.4991466731599612,0.5664831222042355,0.5,separate_platt_plus_game_type_prior_alpha_0.5,R,219839,0.24982695398747956,0.6928010319086103,0.501020293074906,0.5031181910398064,0.2502058103292603,0.00037885634178075334
2019,2021,2022,2023,0.5129662444084708,0.4991466731599612,0.5664831222042355,0.5,separate_platt_plus_game_type_prior_alpha_0.5,F,25686,0.26576078562163596,0.7252581792332534,0.6015502269056239,0.47290352721326795,0.2502058103292603,-0.01555497529237565
2019,2021,2022,2023,0.5129662444084708,0.49361884466055733,0.5878898733225413,0.7,game_type_prior_alpha_0.7,overall,245525,0.2513785063243959,0.6959401583340262,0.5034811627227168,0.49995723449750534,0.2502058103292603,-0.0011726959951355864
2019,2021,2022,2023,0.5129662444084708,0.49361884466055733,0.5878898733225413,0.7,game_type_prior_alpha_0.7,R,219839,0.2500805144662723,0.6933082204469776,0.49361884466055717,0.5031181910398064,0.2502058103292603,0.00012529586298803963
2019,2021,2022,2023,0.5129662444084708,0.49361884466055733,0.5878898733225413,0.7,game_type_prior_alpha_0.7,F,25686,0.26248764095407956,0.7184661488794953,0.587889873322541,0.47290352721326795,0.2502058103292603,-0.012281830624819245
2019,2021,2022,2023,0.5129662444084708,0.49361884466055733,0.5878898733225413,0.7,global_platt_plus_game_type_prior_alpha_0.7,overall,245525,0.2511195351177865,0.6954288449392441,0.5102559732999199,0.49995723449750534,0.2502058103292603,-0.0009137247885261934
