feature,importance,alpha,feature_set,valid_year
asof_pitcher_middle_rate,0.06674659399763833,20,combo_core,2024
asof_pitcher_ball_rate,0.15611568863662054,20,combo_core,2024
asof_pitcher_strike_rate,0.2188267881067973,20,combo_core,2024
asof_pitcher_prev1_game_success_rate,0.36302053109450666,20,combo_core,2024
asof_pitcher_prev3_game_success_rate,0.098294125488132,20,combo_core,2024
asof_pitcher_prev5_game_success_rate,0.0,20,combo_core,2024
asof_pitcher_prev1_game_middle_rate,0.04052888887860611,20,combo_core,2024
asof_pitcher_prev3_game_middle_rate,0.057864478546107385,20,combo_core,2024
asof_pitcher_prev5_game_middle_rate,0.050554202479692716,20,combo_core,2024
asof_batter_n,0.0583320998862501,20,combo_core,2024
asof_batter_success_rate,0.14706869632162312,20,combo_core,2024
asof_batter_middle_rate,0.03287520942063047,20,combo_core,2024
asof_pitcher_pitchmix_n,0.2521268135216576,20,combo_core,2024
asof_pitcher_fastball_rate,0.11314875103636045,20,combo_core,2024
asof_pitcher_breaking_rate,0.0,20,combo_core,2024
asof_pitcher_offspeed_rate,0.02610343485961465,20,combo_core,2024
hs_batter_logit_rel,0.09682667999539374,20,combo_core,2024
hs_batter_n,0.07192581393196414,20,combo_core,2024
hs_batter_rate,0.13680966608721576,20,combo_core,2024
hs_batter_rel,0.18279192094671118,20,combo_core,2024
hs_pitcher_batter_hand_logit_rel,0.3144878676157604,20,combo_core,2024
hs_pitcher_batter_hand_n,0.027432105832311465,20,combo_core,2024
hs_pitcher_batter_hand_rate,0.5602937858779933,20,combo_core,2024
hs_pitcher_batter_hand_rel,0.24438786118545403,20,combo_core,2024
hs_pitcher_count_logit_rel,3.2247786881731226,20,combo_core,2024
hs_pitcher_count_n,0.8587149699846254,20,combo_core,2024
hs_pitcher_count_rate,2.5133102105479037,20,combo_core,2024
hs_pitcher_count_rel,3.1933970566579446,20,combo_core,2024
hs_pitcher_game_type_logit_rel,1.5065487479445463,20,combo_core,2024
hs_pitcher_game_type_n,0.2450348790611524,20,combo_core,2024
hs_pitcher_game_type_rate,0.5049079652443113,20,combo_core,2024
hs_pitcher_game_type_rel,0.18259397581291384,20,combo_core,2024
hs_pitcher_logit_rel,0.0,20,combo_core,2024
hs_pitcher_n,0.2338196708922256,20,combo_core,2024
hs_pitcher_rate,0.010708294564432652,20,combo_core,2024
hs_pitcher_rel,0.062440317802327186,20,combo_core,2024
top_bottom_code,0.0,20,combo_core,2024
game_type_code,2.3265779619248375,20,combo_core,2024
base_state_code,0.3940978305289674,20,combo_core,2024
pitcher_id_code,0.14009958079514884,20,combo_core,2024
batter_id_code,0.016569065350055312,20,combo_core,2024
count_index,0.11210604699707467,20,combo_core,2024
two_strike,0.024821296903530226,20,combo_core,2024
three_ball,0.05572597168939916,20,combo_core,2024
full_count,0.0,20,combo_core,2024
pitcher_count,0.015405767273559929,20,combo_core,2024
hitter_count,0.0876502290956047,20,combo_core,2024
even_count,0.0,20,combo_core,2024
runner_on,0.0,20,combo_core,2024
scoring_position,0.43656052838529047,20,combo_core,2024
abs_score_diff_pitcher_team,0.08820500979456546,20,combo_core,2024
pitcher_team_leading,0.0,20,combo_core,2024
pitcher_team_trailing,0.0,20,combo_core,2024
late_inning,0.020474708613409626,20,combo_core,2024
te_pitcher_id,4.941794543005409,20,combo_core,2024
te_pitcher_id_delta,4.61077920437331,20,combo_core,2024
te_batter_id,0.15648146697958373,20,combo_core,2024
te_batter_id_delta,0.2499971904528102,20,combo_core,2024
te_pitcher_team_id,0.04714404425683344,20,combo_core,2024
te_pitcher_team_id_delta,0.04133074501168454,20,combo_core,2024
te_batter_team_id,1.4110227317542403,20,combo_core,2024
te_batter_team_id_delta,0.9596056073036155,20,combo_core,2024
te_game_type,0.7510172863755907,20,combo_core,2024
te_game_type_delta,1.0475018745016187,20,combo_core,2024
te_season,1.3217831422521369,20,combo_core,2024
te_season_delta,1.5841932604546483,20,combo_core,2024
te_pitcher_id__balls_before__strikes_before,13.775449346682334,20,combo_core,2024
te_pitcher_id__balls_before__strikes_before_delta,11.134171749374403,20,combo_core,2024
te_pitcher_id__batter_hand,0.8128275041870593,20,combo_core,2024
te_pitcher_id__batter_hand_delta,0.7774961283344218,20,combo_core,2024
te_pitcher_id__base_state,3.65061162262565,20,combo_core,2024
te_pitcher_id__base_state_delta,4.397420763365289,20,combo_core,2024
te_pitcher_id__game_type,6.7594629849791605,20,combo_core,2024
te_pitcher_id__game_type_delta,5.371832719724226,20,combo_core,2024
te_batter_id__pitcher_hand,3.011563714636886,20,combo_core,2024
te_batter_id__pitcher_hand_delta,3.0468296845367067,20,combo_core,2024
te_balls_before__strikes_before,0.046057686357761425,20,combo_core,2024
te_balls_before__strikes_before_delta,0.2519520479185852,20,combo_core,2024
te_balls_before__strikes_before__game_type,2.3700773808226083,20,combo_core,2024
te_balls_before__strikes_before__game_type_delta,0.8709021442423025,20,combo_core,2024
te_pitcher_hand__batter_hand,0.43621317231979095,20,combo_core,2024
te_pitcher_hand__batter_hand_delta,0.04256891987714093,20,combo_core,2024
te_base_state__outs_before,0.07150057325162344,20,combo_core,2024
te_base_state__outs_before_delta,0.12348510954962579,20,combo_core,2024
asof_pitcher_success_minus_global,0.07754865362686857,20,combo_core,2024
asof_batter_success_minus_global,0.19179614366712552,20,combo_core,2024
pitcher_success_x_two_strike,0.08772152785676364,20,combo_core,2024
pitcher_success_x_runner_on,0.0364562067850864,20,combo_core,2024
pitcher_fastball_x_hitter_count,0.0724082447648062,20,combo_core,2024
season,1.4144189817916115,50,combo_core,2022
game_month,1.5879508854827618,50,combo_core,2022
game_dayofweek,0.019161040068631615,50,combo_core,2022
inning,0.01749265355044419,50,combo_core,2022
balls_before,0.2754228286122964,50,combo_core,2022
strikes_before,0.12578095093682579,50,combo_core,2022
outs_before,0.04547677346869384,50,combo_core,2022
run_top_before,0.16207857759701133,50,combo_core,2022
run_bot_before,0.0,50,combo_core,2022
run_total_before,0.11877395430888929,50,combo_core,2022
score_diff_home,0.025451175673920648,50,combo_core,2022
score_diff_pitcher_team,0.10477479412603674,50,combo_core,2022
runner_on_1b,0.0,50,combo_core,2022
runner_on_2b,0.0,50,combo_core,2022
runner_on_3b,0.7966085330605284,50,combo_core,2022
num_runners_on,0.09309822361871042,50,combo_core,2022
home_win_expectancy,0.04422098008222978,50,combo_core,2022
away_win_expectancy,0.10427607476773502,50,combo_core,2022
li,0.11751783609790384,50,combo_core,2022
pitcher_hand,0.02850595202615132,50,combo_core,2022
batter_hand,0.0,50,combo_core,2022
pitcher_team_id,0.02194137863241619,50,combo_core,2022
batter_team_id,0.07862481441339741,50,combo_core,2022
asof_pitcher_n,0.147781918969484,50,combo_core,2022
asof_pitcher_success_rate,0.18250514995830946,50,combo_core,2022
asof_pitcher_reverse_rate,0.3731688482544213,50,combo_core,2022
asof_pitcher_middle_rate,0.20020635662819927,50,combo_core,2022
asof_pitcher_ball_rate,0.016216267169701433,50,combo_core,2022
asof_pitcher_strike_rate,0.10839005318311769,50,combo_core,2022
asof_pitcher_prev1_game_success_rate,0.047842265825977115,50,combo_core,2022
asof_pitcher_prev3_game_success_rate,0.019757329871880235,50,combo_core,2022
asof_pitcher_prev5_game_success_rate,0.07154778669859418,50,combo_core,2022
asof_pitcher_prev1_game_middle_rate,0.16204661166100892,50,combo_core,2022
asof_pitcher_prev3_game_middle_rate,0.0642420403897687,50,combo_core,2022
asof_pitcher_prev5_game_middle_rate,0.061730774459994926,50,combo_core,2022
asof_batter_n,0.031887670070412606,50,combo_core,2022
asof_batter_success_rate,0.1930996645850072,50,combo_core,2022
